id,pre_id_0,pre_id_1,pre_id_2,pre_id_3,title,icon,simple_desc,accept_desc,desc,finish_type,param_0,param_1,param_2,param_3,accept_show,type,is_open,group,open_level,count_limit,adapt_level,circle,rate,can_drop,publish_npc_id,commit_npc_id,exp,exp_rate,gold,gold_rate,package_id,roll_drop,show_reward_0,show_reward_1,show_reward_2,show_reward_3,show_reward_4,fail_text,pre_text_0,pre_action_0,pre_isnpc_0,pre_text_1,pre_action_1,pre_isnpc_1,pre_text_2,pre_action_2,pre_isnpc_2,pre_text_3,pre_action_3,pre_isnpc_3,pre_text_4,pre_action_4,pre_isnpc_4,finish_text_0,finish_action_0,finish_isnpc_0,finish_text_1,finish_action_1,finish_isnpc_1,finish_text_2,finish_action_2,finish_isnpc_2,finish_text_3,finish_action_3,finish_isnpc_3,finish_text_4,finish_action_4,finish_isnpc_4,AccecptDialogType,get_text_0,get_action_0,get_isnpc_0,get_text_1,get_action_1,get_isnpc_1,get_text_2,get_action_2,get_isnpc_2,get_text_3,get_action_3,get_isnpc_3,get_text_4,get_action_4,get_isnpc_4,animaion_pos,animation_id,other_npc_group
64007,64006,-1,-1,-1,mis_title_64007,target_reward+icon_item_xy,mis_sim_64007,"",mis_desc_64007,7,12706,126,128,-1,0,10,1,-1,-1,-1,1,6,-1,1,-1,-1,0,1.2,0,1.2,-1,-1,29910008,20121003,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65001,-1,-1,-1,-1,mis_title_65001,target_reward+icon_item_hj_01,mis_sim_65001,"",mis_desc_65001,9,126,1016,126,-1,0,9,1,-1,-1,3,1,0,-1,1,-1,-1,0,0.0,0,0.0,-1,-1,-1,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65002,65001,-1,-1,-1,mis_title_65002,target_reward+icon_item_hj_01,mis_sim_65002,"",mis_desc_65002,7,12801,141,126,-1,0,9,1,-1,-1,3,1,1,-1,1,-1,-1,0,0.5,0,0.5,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65003,65002,-1,-1,-1,mis_title_65003,target_reward+icon_item_hj_01,mis_sim_65003,"",mis_desc_65003,7,12802,142,126,-1,0,9,1,-1,-1,3,1,2,-1,1,-1,-1,0,0.55,0,0.55,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65004,65003,-1,-1,-1,mis_title_65004,target_reward+icon_item_hj_01,mis_sim_65004,"",mis_desc_65004,7,12803,143,126,-1,0,9,1,-1,-1,3,1,3,-1,1,-1,-1,0,0.6,0,0.6,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65005,65004,-1,-1,-1,mis_title_65005,target_reward+icon_item_hj_01,mis_sim_65005,"",mis_desc_65005,7,12804,144,126,-1,0,9,1,-1,-1,3,1,4,-1,1,-1,-1,0,0.65,0,0.65,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65006,65005,-1,-1,-1,mis_title_65006,target_reward+icon_item_hj_01,mis_sim_65006,"",mis_desc_65006,7,12805,145,126,-1,0,9,1,-1,-1,3,1,5,-1,1,-1,-1,0,0.7,0,0.7,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65007,65006,-1,-1,-1,mis_title_65007,target_reward+icon_item_hj_01,mis_sim_65007,"",mis_desc_65007,7,12806,146,126,-1,0,9,1,-1,-1,3,1,6,-1,1,-1,-1,0,1.25,0,1.25,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65008,65007,-1,-1,-1,mis_title_65008,target_reward+icon_item_hj_01,mis_sim_65008,"",mis_desc_65008,7,12807,147,126,-1,0,9,1,-1,-1,3,1,7,-1,1,-1,-1,0,0.75,0,0.75,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65009,65008,-1,-1,-1,mis_title_65009,target_reward+icon_item_hj_01,mis_sim_65009,"",mis_desc_65009,7,12808,148,126,-1,0,9,1,-1,-1,3,1,8,-1,1,-1,-1,0,0.8,0,0.8,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65010,65009,-1,-1,-1,mis_title_65010,target_reward+icon_item_hj_01,mis_sim_65010,"",mis_desc_65010,7,12809,149,126,-1,0,9,1,-1,-1,3,1,9,-1,1,-1,-1,0,0.85,0,0.85,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65011,65010,-1,-1,-1,mis_title_65011,target_reward+icon_item_hj_01,mis_sim_65011,"",mis_desc_65011,7,12810,150,126,-1,0,9,1,-1,-1,3,1,10,-1,1,-1,-1,0,0.9,0,0.9,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65012,65011,-1,-1,-1,mis_title_65012,target_reward+icon_item_hj_01,mis_sim_65012,"",mis_desc_65012,7,12811,151,126,-1,0,9,1,-1,-1,3,1,11,-1,1,-1,-1,0,0.95,0,0.95,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65013,65012,-1,-1,-1,mis_title_65013,target_reward+icon_item_hj_01,mis_sim_65013,"",mis_desc_65013,7,12812,152,126,-1,0,9,1,-1,-1,3,1,12,-1,1,-1,-1,0,1.75,0,1.75,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65014,65013,-1,-1,-1,mis_title_65014,target_reward+icon_item_hj_01,mis_sim_65014,"",mis_desc_65014,7,12813,153,126,-1,0,9,1,-1,-1,3,1,13,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65015,65014,-1,-1,-1,mis_title_65015,target_reward+icon_item_hj_01,mis_sim_65015,"",mis_desc_65015,7,12814,154,126,-1,0,9,1,-1,-1,3,1,14,-1,1,-1,-1,0,1.05,0,1.05,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65016,65015,-1,-1,-1,mis_title_65016,target_reward+icon_item_hj_01,mis_sim_65016,"",mis_desc_65016,7,12815,155,126,-1,0,9,1,-1,-1,3,1,15,-1,1,-1,-1,0,1.1,0,1.1,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65017,65016,-1,-1,-1,mis_title_65017,target_reward+icon_item_hj_01,mis_sim_65017,"",mis_desc_65017,7,12816,156,126,-1,0,9,1,-1,-1,3,1,16,-1,1,-1,-1,0,1.15,0,1.15,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65018,65017,-1,-1,-1,mis_title_65018,target_reward+icon_item_hj_01,mis_sim_65018,"",mis_desc_65018,7,12817,157,126,-1,0,9,1,-1,-1,3,1,17,-1,1,-1,-1,0,1.2,0,1.2,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
65019,65018,-1,-1,-1,mis_title_65019,target_reward+icon_item_hj_01,mis_sim_65019,"",mis_desc_65019,7,12818,158,126,-1,0,9,1,-1,-1,3,1,18,-1,1,-1,-1,0,2.25,0,2.25,-1,-1,29910008,29910001,20233001,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66001,-1,-1,-1,-1,mis_title_66001,target_reward+icon_item_zml_02,mis_sim_66001,"",mis_desc_66001,12,1000,8,18,-1,0,15,1,-1,18,1,-1,-1,-1,-1,-1,0,40000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66002,-1,-1,-1,-1,mis_title_66002,target_reward+icon_item_zml_02,mis_sim_66002,"",mis_desc_66002,12,1001,3,8,1,0,15,1,-1,18,1,-1,-1,-1,-1,-1,0,40000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66003,-1,-1,-1,-1,mis_title_66003,target_reward+icon_item_zml_02,mis_sim_66003,"",mis_desc_66003,12,1002,3,3,-1,0,15,1,-1,18,1,-1,-1,-1,-1,-1,0,40000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66004,-1,-1,-1,-1,mis_title_66004,target_reward+icon_item_zml_02,mis_sim_66004,"",mis_desc_66004,12,1003,4,1,-1,0,15,1,-1,18,1,-1,-1,-1,-1,-1,0,40000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66005,-1,-1,-1,-1,mis_title_66005,target_reward+icon_item_zml_02,mis_sim_66005,"",mis_desc_66005,12,1004,1,1,-1,0,15,1,-1,18,1,-1,-1,-1,-1,-1,0,40000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66006,-1,-1,-1,-1,mis_title_66006,target_reward+icon_item_zml_02,mis_sim_66006,"",mis_desc_66006,12,1005,20,1,-1,0,15,1,-1,18,1,-1,-1,-1,-1,-1,0,40000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66021,-1,-1,-1,-1,mis_title_66021,target_reward+icon_item_zml_02,mis_sim_66021,"",mis_desc_66021,12,1000,10,23,-1,0,15,1,-1,23,1,-1,-1,-1,-1,-1,0,60000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66022,-1,-1,-1,-1,mis_title_66022,target_reward+icon_item_zml_02,mis_sim_66022,"",mis_desc_66022,12,1001,5,8,1,0,15,1,-1,23,1,-1,-1,-1,-1,-1,0,60000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66023,-1,-1,-1,-1,mis_title_66023,target_reward+icon_item_zml_02,mis_sim_66023,"",mis_desc_66023,12,1002,5,3,-1,0,15,1,-1,23,1,-1,-1,-1,-1,-1,0,60000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66024,-1,-1,-1,-1,mis_title_66024,target_reward+icon_item_zml_02,mis_sim_66024,"",mis_desc_66024,12,1003,4,2,-1,0,15,1,-1,23,1,-1,-1,-1,-1,-1,0,60000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66025,-1,-1,-1,-1,mis_title_66025,target_reward+icon_item_zml_02,mis_sim_66025,"",mis_desc_66025,12,1004,3,1,-1,0,15,1,-1,23,1,-1,-1,-1,-1,-1,0,60000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66026,-1,-1,-1,-1,mis_title_66026,target_reward+icon_item_zml_02,mis_sim_66026,"",mis_desc_66026,12,1005,40,1,-1,0,15,1,-1,23,1,-1,-1,-1,-1,-1,0,60000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66041,-1,-1,-1,-1,mis_title_66041,target_reward+icon_item_zml_02,mis_sim_66041,"",mis_desc_66041,12,1000,12,28,-1,0,15,1,-1,28,1,-1,-1,-1,-1,-1,0,80000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66042,-1,-1,-1,-1,mis_title_66042,target_reward+icon_item_zml_02,mis_sim_66042,"",mis_desc_66042,12,1001,3,4,3,0,15,1,-1,28,1,-1,-1,-1,-1,-1,0,80000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66043,-1,-1,-1,-1,mis_title_66043,target_reward+icon_item_zml_02,mis_sim_66043,"",mis_desc_66043,12,1002,3,4,-1,0,15,1,-1,28,1,-1,-1,-1,-1,-1,0,80000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66044,-1,-1,-1,-1,mis_title_66044,target_reward+icon_item_zml_02,mis_sim_66044,"",mis_desc_66044,12,1003,4,3,-1,0,15,1,-1,28,1,-1,-1,-1,-1,-1,0,80000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66045,-1,-1,-1,-1,mis_title_66045,target_reward+icon_item_zml_02,mis_sim_66045,"",mis_desc_66045,12,1004,5,1,-1,0,15,1,-1,28,1,-1,-1,-1,-1,-1,0,80000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66046,-1,-1,-1,-1,mis_title_66046,target_reward+icon_item_zml_02,mis_sim_66046,"",mis_desc_66046,12,1005,10,2,-1,0,15,1,-1,28,1,-1,-1,-1,-1,-1,0,80000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66061,-1,-1,-1,-1,mis_title_66061,target_reward+icon_item_zml_02,mis_sim_66061,"",mis_desc_66061,12,1000,15,33,-1,0,15,1,-1,33,1,-1,-1,-1,-1,-1,0,100000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66062,-1,-1,-1,-1,mis_title_66062,target_reward+icon_item_zml_02,mis_sim_66062,"",mis_desc_66062,12,1001,4,6,3,0,15,1,-1,33,1,-1,-1,-1,-1,-1,0,100000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66063,-1,-1,-1,-1,mis_title_66063,target_reward+icon_item_zml_02,mis_sim_66063,"",mis_desc_66063,12,1002,5,4,-1,0,15,1,-1,33,1,-1,-1,-1,-1,-1,0,100000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66064,-1,-1,-1,-1,mis_title_66064,target_reward+icon_item_zml_02,mis_sim_66064,"",mis_desc_66064,12,1003,4,4,-1,0,15,1,-1,33,1,-1,-1,-1,-1,-1,0,100000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66065,-1,-1,-1,-1,mis_title_66065,target_reward+icon_item_zml_02,mis_sim_66065,"",mis_desc_66065,12,1004,2,2,-1,0,15,1,-1,33,1,-1,-1,-1,-1,-1,0,100000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66066,-1,-1,-1,-1,mis_title_66066,target_reward+icon_item_zml_02,mis_sim_66066,"",mis_desc_66066,12,1005,20,2,-1,0,15,1,-1,33,1,-1,-1,-1,-1,-1,0,100000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66081,-1,-1,-1,-1,mis_title_66081,target_reward+icon_item_zml_02,mis_sim_66081,"",mis_desc_66081,12,1000,15,38,-1,0,15,1,-1,38,1,-1,-1,-1,-1,-1,0,120000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66082,-1,-1,-1,-1,mis_title_66082,target_reward+icon_item_zml_02,mis_sim_66082,"",mis_desc_66082,12,1001,5,8,3,0,15,1,-1,38,1,-1,-1,-1,-1,-1,0,120000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66083,-1,-1,-1,-1,mis_title_66083,target_reward+icon_item_zml_02,mis_sim_66083,"",mis_desc_66083,12,1002,2,5,-1,0,15,1,-1,38,1,-1,-1,-1,-1,-1,0,120000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66084,-1,-1,-1,-1,mis_title_66084,target_reward+icon_item_zml_02,mis_sim_66084,"",mis_desc_66084,12,1003,4,5,-1,0,15,1,-1,38,1,-1,-1,-1,-1,-1,0,120000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66085,-1,-1,-1,-1,mis_title_66085,target_reward+icon_item_zml_02,mis_sim_66085,"",mis_desc_66085,12,1004,5,2,-1,0,15,1,-1,38,1,-1,-1,-1,-1,-1,0,120000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
66086,-1,-1,-1,-1,mis_title_66086,target_reward+icon_item_zml_02,mis_sim_66086,"",mis_desc_66086,12,1005,40,2,-1,0,15,1,-1,38,1,-1,-1,-1,-1,-1,0,120000,1.0,0,1.0,-1,-1,29910008,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
