id,group,level,,,,,,,,,,,,battle_info.endurance,battle_info.physical_strength,battle_info.agile,battle_info.intelligence,battle_info.spirit,battle_info.hp,battle_info.physical_attack,battle_info.magic_attack,battle_info.physical_armor,battle_info.magic_armor,battle_info.critical,battle_info.toughness,battle_info.accurate,battle_info.dodge,battle_info.move_speed,battle_info.attack_speed,battle_info.skill
4249,70,50,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,105406,16040,16040,1428,1428,916,764,764,764,-1,-1,-1
4250,70,51,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,106530,16208,16208,1440,1440,924,770,770,770,-1,-1,-1
4251,70,52,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,107654,16377,16377,1453,1453,932,777,777,777,-1,-1,-1
4252,70,53,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,108777,16546,16546,1465,1465,941,784,784,784,-1,-1,-1
4253,70,54,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,109901,16714,16714,1477,1477,949,791,791,791,-1,-1,-1
4254,70,55,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,121241,18497,18497,1644,1644,1029,857,857,857,-1,-1,-1
4255,70,56,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,122386,18669,18669,1657,1657,1037,864,864,864,-1,-1,-1
4256,70,57,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,123530,18841,18841,1669,1669,1045,871,871,871,-1,-1,-1
4257,70,58,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,124675,19012,19012,1682,1682,1053,878,878,878,-1,-1,-1
4258,70,59,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,125820,19184,19184,1694,1694,1061,884,884,884,-1,-1,-1
4259,70,60,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,158840,24222,24222,2189,2189,1325,1104,1104,1104,-1,-1,-1
4260,71,1,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,1080,162,162,13,13,14,12,12,12,-1,-1,-1
4261,71,2,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,1320,198,198,15,15,22,18,18,18,-1,-1,-1
4262,71,3,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,1560,234,234,17,17,29,24,24,24,-1,-1,-1
4263,71,4,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,1800,270,270,18,18,36,30,30,30,-1,-1,-1
4264,71,5,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,2340,351,351,25,25,43,36,36,36,-1,-1,-1
4265,71,6,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,2580,387,387,27,27,50,42,42,42,-1,-1,-1
4266,71,7,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,2820,423,423,28,28,58,48,48,48,-1,-1,-1
4267,71,8,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,3060,459,459,30,30,65,54,54,54,-1,-1,-1
4268,71,9,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,3300,495,495,31,31,72,60,60,60,-1,-1,-1
4269,71,10,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,6240,936,936,54,54,79,66,66,66,-1,-1,-1
4270,71,11,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,6600,990,990,58,58,86,72,72,72,-1,-1,-1
4271,71,12,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,6960,1044,1044,61,61,94,78,78,78,-1,-1,-1
4272,71,13,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,7710,1157,1157,72,72,101,84,84,84,-1,-1,-1
4273,71,14,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,8100,1215,1215,76,76,108,90,90,90,-1,-1,-1
4274,71,15,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,11340,1701,1701,104,104,115,96,96,96,-1,-1,-1
4275,71,16,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,11760,1764,1764,108,108,122,102,102,102,-1,-1,-1
4276,71,17,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,12180,1827,1827,113,113,130,108,108,108,-1,-1,-1
4277,71,18,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,13140,1971,1971,127,127,137,114,114,114,-1,-1,-1
4278,71,19,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,13590,2039,2039,132,132,144,120,120,120,-1,-1,-1
4279,71,20,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,19190,2915,2915,206,206,180,150,150,150,-1,-1,-1
4280,71,21,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,19796,3006,3006,212,212,187,156,156,156,-1,-1,-1
4281,71,22,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,20402,3097,3097,219,219,194,162,162,162,-1,-1,-1
4282,71,23,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,21705,3292,3292,237,237,202,168,168,168,-1,-1,-1
4283,71,24,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,22341,3388,3388,244,244,209,174,174,174,-1,-1,-1
4284,71,25,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,28098,4251,4251,319,319,245,204,204,204,-1,-1,-1
4285,71,26,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,28765,4351,4351,327,327,252,210,210,210,-1,-1,-1
4286,71,27,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,29431,4451,4451,334,334,259,216,216,216,-1,-1,-1
4287,71,28,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,30946,4678,4678,356,356,266,222,222,222,-1,-1,-1
4288,71,29,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,31643,4783,4783,365,365,274,228,228,228,-1,-1,-1
4289,71,30,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,41698,6328,6328,537,537,380,317,317,317,-1,-1,-1
4290,71,31,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,42534,6454,6454,548,548,388,323,323,323,-1,-1,-1
4291,71,32,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,43370,6579,6579,558,558,396,330,330,330,-1,-1,-1
4292,71,33,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,44207,6704,6704,568,568,404,337,337,337,-1,-1,-1
4293,71,34,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,45043,6830,6830,578,578,412,344,344,344,-1,-1,-1
4294,71,35,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,55427,8387,8387,691,691,464,386,386,386,-1,-1,-1
4295,71,36,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,56386,8531,8531,702,702,472,393,393,393,-1,-1,-1
4296,71,37,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,57344,8675,8675,713,713,480,400,400,400,-1,-1,-1
4297,71,38,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,58303,8819,8819,724,724,488,407,407,407,-1,-1,-1
4298,71,39,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,59262,8963,8963,735,735,496,413,413,413,-1,-1,-1
4299,71,40,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,68886,10444,10444,915,915,619,516,516,516,-1,-1,-1
4300,71,41,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,69855,10589,10589,926,926,627,523,523,523,-1,-1,-1
4301,71,42,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,70823,10735,10735,937,937,635,530,530,530,-1,-1,-1
4302,71,43,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,71791,10880,10880,948,948,644,536,536,536,-1,-1,-1
4303,71,44,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,72759,11025,11025,959,959,652,543,543,543,-1,-1,-1
4304,71,45,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,81099,12315,12315,1079,1079,717,598,598,598,-1,-1,-1
4305,71,46,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,82077,12461,12461,1090,1090,725,605,605,605,-1,-1,-1
4306,71,47,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,83054,12608,12608,1101,1101,734,611,611,611,-1,-1,-1
4307,71,48,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,84032,12755,12755,1113,1113,742,618,618,618,-1,-1,-1
4308,71,49,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,85010,12901,12901,1124,1124,750,625,625,625,-1,-1,-1
4309,71,50,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,105406,16040,16040,1428,1428,916,764,764,764,-1,-1,-1
4310,71,51,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,106530,16208,16208,1440,1440,924,770,770,770,-1,-1,-1
4311,71,52,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,107654,16377,16377,1453,1453,932,777,777,777,-1,-1,-1
4312,71,53,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,108777,16546,16546,1465,1465,941,784,784,784,-1,-1,-1
4313,71,54,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,109901,16714,16714,1477,1477,949,791,791,791,-1,-1,-1
4314,71,55,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,121241,18497,18497,1644,1644,1029,857,857,857,-1,-1,-1
4315,71,56,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,122386,18669,18669,1657,1657,1037,864,864,864,-1,-1,-1
4316,71,57,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,123530,18841,18841,1669,1669,1045,871,871,871,-1,-1,-1
4317,71,58,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,124675,19012,19012,1682,1682,1053,878,878,878,-1,-1,-1
4318,71,59,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,125820,19184,19184,1694,1694,1061,884,884,884,-1,-1,-1
4319,71,60,9,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,158840,24222,24222,2189,2189,1325,1104,1104,1104,-1,-1,-1
4320,72,1,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,8,5,5,5,5,324,49,49,3,67,12,12,12,12,-1,-1,-1
4321,72,2,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,11,7,7,7,7,396,59,59,3,75,18,18,18,18,-1,-1,-1
4322,72,3,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,14,9,9,9,9,468,70,70,3,83,24,24,24,24,-1,-1,-1
4323,72,4,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,17,11,11,11,11,540,81,81,4,91,30,30,30,30,-1,-1,-1
4324,72,5,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,21,14,14,14,14,702,105,105,5,125,36,36,36,36,-1,-1,-1
4325,72,6,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,24,16,16,16,16,774,116,116,5,133,42,42,42,42,-1,-1,-1
4326,72,7,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,27,18,18,18,18,846,127,127,6,141,48,48,48,48,-1,-1,-1
4327,72,8,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,30,20,20,20,20,918,138,138,6,149,54,54,54,54,-1,-1,-1
4328,72,9,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,33,22,22,22,22,990,149,149,6,157,60,60,60,60,-1,-1,-1
4329,72,10,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,66,44,44,44,44,1872,281,281,11,270,66,66,66,66,-1,-1,-1
4330,72,11,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,70,46,46,46,46,1980,297,297,12,288,72,72,72,72,-1,-1,-1
4331,72,12,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,73,49,49,49,49,2088,313,313,12,307,78,78,78,78,-1,-1,-1
4332,72,13,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,77,52,52,52,52,2313,347,347,14,358,84,84,84,84,-1,-1,-1
4333,72,14,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,81,54,54,54,54,2430,365,365,15,379,90,90,90,90,-1,-1,-1
4334,72,15,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,116,77,77,77,77,3402,510,510,21,518,96,96,96,96,-1,-1,-1
4335,72,16,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,119,79,79,79,79,3528,529,529,22,541,102,102,102,102,-1,-1,-1
4336,72,17,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,123,82,82,82,82,3654,548,548,23,565,108,108,108,108,-1,-1,-1
4337,72,18,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,128,85,85,85,85,3942,591,591,25,634,114,114,114,114,-1,-1,-1
4338,72,19,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,131,87,87,87,87,4077,612,612,26,660,120,120,120,120,-1,-1,-1
4339,72,20,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,167,113,113,113,113,5757,874,874,41,1028,150,150,150,150,-1,-1,-1
4340,72,21,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,172,117,117,117,117,5939,902,902,42,1061,156,156,156,156,-1,-1,-1
4341,72,22,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,177,120,120,120,120,6121,929,929,44,1094,162,162,162,162,-1,-1,-1
4342,72,23,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,184,125,125,125,125,6511,988,988,47,1186,168,168,168,168,-1,-1,-1
4343,72,24,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,190,128,128,128,128,6702,1016,1016,49,1221,174,174,174,174,-1,-1,-1
4344,72,25,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,227,153,153,153,153,8429,1275,1275,64,1596,204,204,204,204,-1,-1,-1
4345,72,26,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,232,157,157,157,157,8629,1305,1305,65,1634,210,210,210,210,-1,-1,-1
4346,72,27,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,238,160,160,160,160,8829,1335,1335,67,1672,216,216,216,216,-1,-1,-1
4347,72,28,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,245,165,165,165,165,9284,1403,1403,71,1782,222,222,222,222,-1,-1,-1
4348,72,29,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,251,169,169,169,169,9493,1435,1435,73,1823,228,228,228,228,-1,-1,-1
4349,72,30,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,276,188,188,188,188,12509,1898,1898,107,2687,317,317,317,317,-1,-1,-1
4350,72,31,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,282,192,192,192,192,12760,1936,1936,110,2738,323,323,323,323,-1,-1,-1
4351,72,32,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,288,196,196,196,196,13011,1974,1974,112,2789,330,330,330,330,-1,-1,-1
4352,72,33,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,294,200,200,200,200,13262,2011,2011,114,2840,337,337,337,337,-1,-1,-1
4353,72,34,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,300,204,204,204,204,13513,2049,2049,116,2891,344,344,344,344,-1,-1,-1
4354,72,35,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,387,262,262,262,262,16628,2516,2516,138,3456,386,386,386,386,-1,-1,-1
4355,72,36,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,394,267,267,267,267,16916,2559,2559,140,3512,393,393,393,393,-1,-1,-1
4356,72,37,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,402,272,272,272,272,17203,2603,2603,143,3567,400,400,400,400,-1,-1,-1
4357,72,38,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,409,277,277,277,277,17491,2646,2646,145,3622,407,407,407,407,-1,-1,-1
4358,72,39,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,417,282,282,282,282,17779,2689,2689,147,3677,413,413,413,413,-1,-1,-1
4359,72,40,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,426,290,290,290,290,20666,3133,3133,183,4573,516,516,516,516,-1,-1,-1
4360,72,41,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,434,295,295,295,295,20956,3177,3177,185,4629,523,523,523,523,-1,-1,-1
4361,72,42,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,441,300,300,300,300,21247,3220,3220,187,4684,530,530,530,530,-1,-1,-1
4362,72,43,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,449,305,305,305,305,21537,3264,3264,190,4740,536,536,536,536,-1,-1,-1
4363,72,44,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,456,310,310,310,310,21828,3308,3308,192,4796,543,543,543,543,-1,-1,-1
4364,72,45,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,496,338,338,338,338,24330,3694,3694,216,5395,598,598,598,598,-1,-1,-1
4365,72,46,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,503,343,343,343,343,24623,3738,3738,218,5451,605,605,605,605,-1,-1,-1
4366,72,47,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,511,348,348,348,348,24916,3782,3782,220,5507,611,611,611,611,-1,-1,-1
4367,72,48,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,518,353,353,353,353,25210,3826,3826,223,5563,618,618,618,618,-1,-1,-1
4368,72,49,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,526,358,358,358,358,25503,3870,3870,225,5619,625,625,625,625,-1,-1,-1
4369,72,50,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,611,419,419,419,419,31622,4812,4812,286,7140,764,764,764,764,-1,-1,-1
4370,72,51,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,620,425,425,425,425,31959,4863,4863,288,7202,770,770,770,770,-1,-1,-1
4371,72,52,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,629,431,431,431,431,32296,4913,4913,291,7263,777,777,777,777,-1,-1,-1
4372,72,53,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,638,437,437,437,437,32633,4964,4964,293,7325,784,784,784,784,-1,-1,-1
4373,72,54,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,647,443,443,443,443,32970,5014,5014,295,7386,791,791,791,791,-1,-1,-1
4374,72,55,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,690,476,476,476,476,36372,5549,5549,329,8222,857,857,857,857,-1,-1,-1
4375,72,56,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,699,482,482,482,482,36716,5601,5601,331,8284,864,864,864,864,-1,-1,-1
4376,72,57,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,708,488,488,488,488,37059,5652,5652,334,8347,871,871,871,871,-1,-1,-1
4377,72,58,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,717,494,494,494,494,37403,5704,5704,336,8410,878,878,878,878,-1,-1,-1
4378,72,59,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,726,500,500,500,500,37746,5755,5755,339,8472,884,884,884,884,-1,-1,-1
4379,72,60,2,9,2.0,1.0,1.0,0.2,5.0,1.0,1.0,1.0,1.0,857,591,591,591,591,47652,7267,7267,438,10944,1104,1104,1104,1104,-1,-1,-1
4380,73,1,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,8,5,5,5,5,324,49,49,67,3,12,12,12,12,-1,-1,-1
4381,73,2,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,11,7,7,7,7,396,59,59,75,3,18,18,18,18,-1,-1,-1
4382,73,3,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,14,9,9,9,9,468,70,70,83,3,24,24,24,24,-1,-1,-1
4383,73,4,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,17,11,11,11,11,540,81,81,91,4,30,30,30,30,-1,-1,-1
4384,73,5,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,21,14,14,14,14,702,105,105,125,5,36,36,36,36,-1,-1,-1
4385,73,6,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,24,16,16,16,16,774,116,116,133,5,42,42,42,42,-1,-1,-1
4386,73,7,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,27,18,18,18,18,846,127,127,141,6,48,48,48,48,-1,-1,-1
4387,73,8,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,30,20,20,20,20,918,138,138,149,6,54,54,54,54,-1,-1,-1
4388,73,9,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,33,22,22,22,22,990,149,149,157,6,60,60,60,60,-1,-1,-1
4389,73,10,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,66,44,44,44,44,1872,281,281,270,11,66,66,66,66,-1,-1,-1
4390,73,11,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,70,46,46,46,46,1980,297,297,288,12,72,72,72,72,-1,-1,-1
4391,73,12,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,73,49,49,49,49,2088,313,313,307,12,78,78,78,78,-1,-1,-1
4392,73,13,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,77,52,52,52,52,2313,347,347,358,14,84,84,84,84,-1,-1,-1
4393,73,14,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,81,54,54,54,54,2430,365,365,379,15,90,90,90,90,-1,-1,-1
4394,73,15,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,116,77,77,77,77,3402,510,510,518,21,96,96,96,96,-1,-1,-1
4395,73,16,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,119,79,79,79,79,3528,529,529,541,22,102,102,102,102,-1,-1,-1
4396,73,17,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,123,82,82,82,82,3654,548,548,565,23,108,108,108,108,-1,-1,-1
4397,73,18,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,128,85,85,85,85,3942,591,591,634,25,114,114,114,114,-1,-1,-1
4398,73,19,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,131,87,87,87,87,4077,612,612,660,26,120,120,120,120,-1,-1,-1
4399,73,20,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,167,113,113,113,113,5757,874,874,1028,41,150,150,150,150,-1,-1,-1
4400,73,21,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,172,117,117,117,117,5939,902,902,1061,42,156,156,156,156,-1,-1,-1
4401,73,22,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,177,120,120,120,120,6121,929,929,1094,44,162,162,162,162,-1,-1,-1
4402,73,23,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,184,125,125,125,125,6511,988,988,1186,47,168,168,168,168,-1,-1,-1
4403,73,24,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,190,128,128,128,128,6702,1016,1016,1221,49,174,174,174,174,-1,-1,-1
4404,73,25,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,227,153,153,153,153,8429,1275,1275,1596,64,204,204,204,204,-1,-1,-1
4405,73,26,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,232,157,157,157,157,8629,1305,1305,1634,65,210,210,210,210,-1,-1,-1
4406,73,27,2,9,2.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,1.0,238,160,160,160,160,8829,1335,1335,1672,67,216,216,216,216,-1,-1,-1
