id,name,note,desc,not,type,weapon_type,icon,res,color,level_limit,equip_level,gem_slot_count,race_limit,prof_limit,talent_limit,init_durable,suit_group_id,property_effect.skill,property_effect.endurance,property_effect.physical_strength,property_effect.agile,property_effect.intelligence,property_effect.spirit,property_effect.hp,property_effect.physical_attack,property_effect.magic_attack,property_effect.physical_armor,property_effect.magic_armor,property_effect.critical,property_effect.toughness,property_effect.accurate,property_effect.dodge,property_effect.move_speed,property_effect.attack_speed,strength_type,strength_value
12610180,equip_name_12610180,铬铁胫甲,equip_detail_12610180,40级装备,7,-1,equip_level_30+equip_30_zhanshi_xuezi,58,2,39,44,1,0,1|8,0,65,-1,-1,12,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,magic_armor,3.0
12610181,equip_name_12610181,暴君胫甲,equip_detail_12610181,40级装备,7,-1,equip_level_30+equip_30_zhanshi_xuezi,58,2,39,44,1,0,1|8,0,65,-1,-1,12,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,magic_armor,3.0
12610182,equip_name_12610182,狼骑兵战靴,equip_detail_12610182,40级装备,7,-1,equip_level_30+equip_30_daozei_xuezi,63,2,39,44,1,0,5|9,0,65,-1,-1,12,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,magic_armor,3.0
12610183,equip_name_12610183,皇家长靴,equip_detail_12610183,40级装备,7,-1,equip_level_30+equip_30_fashi_xuezi,60,2,39,44,1,0,4|6|7,0,65,-1,-1,12,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,magic_armor,3.0
12610184,equip_name_12610184,逐风薄靴,equip_detail_12610184,40级装备,7,-1,equip_level_30+equip_30_fashi_xuezi,60,2,39,44,1,0,4|6|7,0,65,-1,-1,12,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,magic_armor,3.0
12610185,equip_name_12610185,侏儒火箭靴,equip_detail_12610185,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,40,45,1,0,4|6|7,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610186,equip_name_12610186,地精火箭靴,equip_detail_12610186,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,40,45,1,0,4|6|7,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610187,equip_name_12610187,骨链马靴,equip_detail_12610187,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,40,45,1,0,2|3,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610188,equip_name_12610188,黑炉胫甲,equip_detail_12610188,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,40,45,1,0,2|3,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610189,equip_name_12610189,南海魔精长靴,equip_detail_12610189,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,40,45,1,0,4|6|7,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610190,equip_name_12610190,哥特马靴,equip_detail_12610190,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,40,45,1,0,1|8,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610191,equip_name_12610191,断骨长靴,equip_detail_12610191,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,40,45,1,0,1|8,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610192,equip_name_12610192,苏泰克之靴,equip_detail_12610192,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,40,45,1,0,2|3,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610193,equip_name_12610193,铁踵之靴,equip_detail_12610193,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,40,45,1,0,2|3,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610194,equip_name_12610194,普拉特的手工长靴,equip_detail_12610194,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,40,45,1,0,5|9,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610195,equip_name_12610195,壮丽长靴,equip_detail_12610195,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,40,45,1,0,5|9,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610196,equip_name_12610196,薄纱战靴,equip_detail_12610196,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,40,45,1,0,4|6|7,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610197,equip_name_12610197,绘饰之靴,equip_detail_12610197,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,40,45,1,0,4|6|7,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610198,equip_name_12610198,杉多尔的手工长靴,equip_detail_12610198,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,40,45,1,0,5|9,0,70,-1,-1,12,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,magic_armor,3.0
12610199,equip_name_12610199,黑色魔纹之靴,equip_detail_12610199,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,41,46,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,magic_armor,3.0
12610200,equip_name_12610200,血纹长靴,equip_detail_12610200,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,41,46,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,magic_armor,3.0
12610201,equip_name_12610201,蛮兽战靴,equip_detail_12610201,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,41,46,1,0,1|8,0,70,-1,-1,13,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,magic_armor,3.0
12610202,equip_name_12610202,可汗胫甲,equip_detail_12610202,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,41,46,1,0,2|3,0,70,-1,-1,13,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,magic_armor,3.0
12610203,equip_name_12610203,蝎虫便鞋,equip_detail_12610203,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,41,46,1,0,5|9,0,70,-1,-1,13,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,magic_armor,3.0
12610204,equip_name_12610204,勇士胫甲,equip_detail_12610204,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,41,46,1,0,2|3,0,70,-1,-1,13,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,magic_armor,3.0
12610205,equip_name_12610205,秘术战靴,equip_detail_12610205,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,41,46,1,0,5|9,0,70,-1,-1,13,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,magic_armor,3.0
12610206,equip_name_12610206,寒冬长靴,equip_detail_12610206,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,42,47,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610207,equip_name_12610207,血铸马靴,equip_detail_12610207,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,42,47,1,0,1|8,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610208,equip_name_12610208,勇武胫甲,equip_detail_12610208,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,42,47,1,0,1|8,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610209,equip_name_12610209,狮鹫锁甲胫甲,equip_detail_12610209,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,42,47,1,0,2|3,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610210,equip_name_12610210,硬化蝎壳战靴,equip_detail_12610210,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,42,47,1,0,2|3,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610211,equip_name_12610211,纹章战靴,equip_detail_12610211,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,42,47,1,0,5|9,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610212,equip_name_12610212,夜色长靴,equip_detail_12610212,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,42,47,1,0,5|9,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610213,equip_name_12610213,盖亚便鞋,equip_detail_12610213,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,42,47,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610214,equip_name_12610214,秘银重靴,equip_detail_12610214,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,42,47,1,0,1|8,0,70,-1,-1,13,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,magic_armor,3.0
12610215,equip_name_12610215,暗纹长靴,equip_detail_12610215,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,43,48,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,magic_armor,3.0
12610216,equip_name_12610216,毒丝长靴,equip_detail_12610216,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,43,48,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,magic_armor,3.0
12610217,equip_name_12610217,霸主胫甲,equip_detail_12610217,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,43,48,1,0,1|8,0,70,-1,-1,13,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,magic_armor,3.0
12610218,equip_name_12610218,好战者胫甲,equip_detail_12610218,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,43,48,1,0,2|3,0,70,-1,-1,13,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,magic_armor,3.0
12610219,equip_name_12610219,怒爪长靴,equip_detail_12610219,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,43,48,1,0,5|9,0,70,-1,-1,13,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,magic_armor,3.0
12610220,equip_name_12610220,灰布长靴,equip_detail_12610220,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,44,49,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610221,equip_name_12610221,敬畏马靴,equip_detail_12610221,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,44,49,1,0,2|3,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610222,equip_name_12610222,雷鳞胫甲,equip_detail_12610222,40级装备,7,-1,equip_level_40+equip_40_lieren_xuezi,62,2,44,49,1,0,2|3,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610223,equip_name_12610223,侏儒潜水装置,equip_detail_12610223,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,44,49,1,0,1|8,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610224,equip_name_12610224,酋长战靴,equip_detail_12610224,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,44,49,1,0,5|9,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610225,equip_name_12610225,蛮皮战靴,equip_detail_12610225,40级装备,7,-1,equip_level_40+equip_40_daozei_xuezi,63,2,44,49,1,0,5|9,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610226,equip_name_12610226,翡翠胫甲,equip_detail_12610226,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,44,49,1,0,1|8,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610227,equip_name_12610227,精制秘银战靴,equip_detail_12610227,40级装备,7,-1,equip_level_40+equip_40_zhanshi_xuezi,61,2,44,49,1,0,1|8,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610228,equip_name_12610228,誓言长靴,equip_detail_12610228,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,44,49,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610229,equip_name_12610229,侏儒发明家之靴,equip_detail_12610229,40级装备,7,-1,equip_level_40+equip_40_fashi_xuezi,64,2,44,49,1,0,4|6|7,0,70,-1,-1,13,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,magic_armor,3.0
12610230,equip_name_12610230,亡魂之靴,equip_detail_12610230,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,45,50,1,0,1|8,0,75,-1,-1,14,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,magic_armor,3.0
12610231,equip_name_12610231,保卫者足甲,equip_detail_12610231,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,45,50,1,0,2|3,0,75,-1,-1,14,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,magic_armor,3.0
12610232,equip_name_12610232,权力长靴,equip_detail_12610232,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,45,50,1,0,5|9,0,75,-1,-1,14,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,magic_armor,3.0
12610233,equip_name_12610233,丰饶长靴,equip_detail_12610233,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,45,50,1,0,4|6|7,0,75,-1,-1,14,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,magic_armor,3.0
12610234,equip_name_12610234,阳鳞马靴,equip_detail_12610234,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,45,50,1,0,1|8,0,75,-1,-1,14,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,magic_armor,3.0
12610235,equip_name_12610235,夜纹便鞋,equip_detail_12610235,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,45,50,1,0,4|6|7,0,75,-1,-1,14,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,magic_armor,3.0
12610236,equip_name_12610236,贵族之靴,equip_detail_12610236,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,46,51,1,0,2|3,0,75,-1,-1,14,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,magic_armor,3.0
12610237,equip_name_12610237,蜘蛛裹足,equip_detail_12610237,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,46,51,1,0,4|6|7,0,75,-1,-1,14,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,magic_armor,3.0
12610238,equip_name_12610238,大酋长马靴,equip_detail_12610238,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,46,51,1,0,1|8,0,75,-1,-1,14,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,magic_armor,3.0
12610239,equip_name_12610239,监护者之蹄,equip_detail_12610239,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,46,51,1,0,5|9,0,75,-1,-1,14,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,magic_armor,3.0
12610240,equip_name_12610240,正直长靴,equip_detail_12610240,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,46,51,1,0,5|9,0,75,-1,-1,14,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,magic_armor,3.0
12610241,equip_name_12610241,铁皮胫甲,equip_detail_12610241,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,47,52,1,0,2|3,0,75,-1,-1,14,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,magic_armor,3.0
12610242,equip_name_12610242,阿塔莱长靴,equip_detail_12610242,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,47,52,1,0,2|3,0,75,-1,-1,14,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,magic_armor,3.0
12610243,equip_name_12610243,帝王红色长靴,equip_detail_12610243,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,47,52,1,0,4|6|7,0,75,-1,-1,14,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,magic_armor,3.0
12610244,equip_name_12610244,钢板胫甲,equip_detail_12610244,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,47,52,1,0,1|8,0,75,-1,-1,14,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,magic_armor,3.0
12610245,equip_name_12610245,重型板层长靴,equip_detail_12610245,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,47,52,1,0,1|8,0,75,-1,-1,14,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,magic_armor,3.0
12610246,equip_name_12610246,蛇皮之靴,equip_detail_12610246,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,46,51,1,0,5|9,0,75,-1,-1,14,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,magic_armor,3.0
12610247,equip_name_12610247,怨恨之靴,equip_detail_12610247,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,48,53,1,0,4|6|7,0,75,-1,-1,15,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,magic_armor,3.0
12610248,equip_name_12610248,十字军战靴,equip_detail_12610248,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,48,53,1,0,2|3,0,75,-1,-1,15,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,magic_armor,3.0
12610249,equip_name_12610249,碧火马靴,equip_detail_12610249,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,48,53,1,0,5|9,0,75,-1,-1,15,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,magic_armor,3.0
12610250,equip_name_12610250,崇高马靴,equip_detail_12610250,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,48,53,1,0,1|8,0,75,-1,-1,15,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,magic_armor,3.0
12610251,equip_name_12610251,上层精灵薄靴,equip_detail_12610251,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,48,53,1,0,4|6|7,0,75,-1,-1,15,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,magic_armor,3.0
12610252,equip_name_12610252,雪花板甲护胫,equip_detail_12610252,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,48,53,1,0,1|8,0,75,-1,-1,15,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,magic_armor,3.0
12610253,equip_name_12610253,奥秘之靴,equip_detail_12610253,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,49,54,1,0,4|6|7,0,75,-1,-1,15,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,magic_armor,3.0
12610254,equip_name_12610254,白骨法师长靴,equip_detail_12610254,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,49,54,1,0,4|6|7,0,75,-1,-1,15,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,magic_armor,3.0
12610255,equip_name_12610255,踏雾长靴,equip_detail_12610255,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,49,54,1,0,4|6|7,0,75,-1,-1,15,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,magic_armor,3.0
12610256,equip_name_12610256,盾甲铁靴,equip_detail_12610256,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,49,54,1,0,1|8,0,75,-1,-1,15,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,magic_armor,3.0
12610257,equip_name_12610257,前锋马靴,equip_detail_12610257,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,49,54,1,0,1|8,0,75,-1,-1,15,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,magic_armor,3.0
12610258,equip_name_12610258,逃避胫甲,equip_detail_12610258,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,49,54,1,0,1|8,0,75,-1,-1,15,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,magic_armor,3.0
12610259,equip_name_12610259,暴徒战靴,equip_detail_12610259,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,49,54,1,0,5|9,0,75,-1,-1,15,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,magic_armor,3.0
12610260,equip_name_12610260,残忍胫甲,equip_detail_12610260,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,49,54,1,0,2|3,0,75,-1,-1,15,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,magic_armor,3.0
12610261,equip_name_12610261,考古学家的工作靴,equip_detail_12610261,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,50,55,1,0,4|6|7,0,80,-1,-1,15,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,magic_armor,3.0
12610262,equip_name_12610262,圣殿骑士战靴,equip_detail_12610262,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,50,55,1,0,1|8,0,80,-1,-1,15,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,magic_armor,3.0
12610263,equip_name_12610263,峭崖胫甲,equip_detail_12610263,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,50,55,1,0,1|8,0,80,-1,-1,15,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,magic_armor,3.0
12610264,equip_name_12610264,霜刃长靴,equip_detail_12610264,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,50,55,1,0,5|9,0,80,-1,-1,15,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,magic_armor,3.0
12610265,equip_name_12610265,乌木链甲战靴,equip_detail_12610265,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,50,55,1,0,2|3,0,80,-1,-1,15,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,magic_armor,3.0
12610266,equip_name_12610266,禁卫战靴,equip_detail_12610266,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,50,55,1,0,5|9,0,80,-1,-1,15,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,magic_armor,3.0
12610267,equip_name_12610267,奇美拉长靴,equip_detail_12610267,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,50,55,1,0,5|9,0,80,-1,-1,15,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,magic_armor,3.0
12610268,equip_name_12610268,符文布靴,equip_detail_12610268,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,51,56,1,0,4|6|7,0,80,-1,-1,15,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,magic_armor,3.0
12610269,equip_name_12610269,议员长靴,equip_detail_12610269,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,51,56,1,0,4|6|7,0,80,-1,-1,15,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,magic_armor,3.0
12610270,equip_name_12610270,瑟银长靴,equip_detail_12610270,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,51,56,1,0,1|8,0,80,-1,-1,15,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,magic_armor,3.0
12610271,equip_name_12610271,豪族长靴,equip_detail_12610271,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,51,56,1,0,5|9,0,80,-1,-1,15,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,magic_armor,3.0
12610272,equip_name_12610272,翡翠马靴,equip_detail_12610272,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,51,56,1,0,1|8,0,80,-1,-1,15,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,magic_armor,3.0
12610273,equip_name_12610273,天使之靴,equip_detail_12610273,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,51,56,1,0,5|9,0,80,-1,-1,15,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,magic_armor,3.0
12610274,equip_name_12610274,光荣马靴,equip_detail_12610274,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,51,56,1,0,1|8,0,80,-1,-1,15,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,magic_armor,3.0
12610275,equip_name_12610275,奥术长靴,equip_detail_12610275,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,52,57,1,0,4|6|7,0,80,-1,-1,16,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,magic_armor,3.0
12610276,equip_name_12610276,神圣胫甲,equip_detail_12610276,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,52,57,1,0,2|3,0,80,-1,-1,16,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,magic_armor,3.0
12610277,equip_name_12610277,恶魔布靴,equip_detail_12610277,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,52,57,1,0,4|6|7,0,80,-1,-1,16,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,magic_armor,3.0
12610278,equip_name_12610278,旅行者之靴,equip_detail_12610278,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,52,57,1,0,5|9,0,80,-1,-1,16,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,magic_armor,3.0
12610279,equip_name_12610279,活跃之靴,equip_detail_12610279,50级装备,7,-1,equip_level_50+equip_50_daozei_xuezi,67,2,52,57,1,0,5|9,0,80,-1,-1,16,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,magic_armor,3.0
12610280,equip_name_12610280,破潮软鞋,equip_detail_12610280,50级装备,7,-1,equip_level_50+equip_50_fashi_xuezi,68,2,53,58,1,0,4|6|7,0,80,-1,-1,16,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,magic_armor,3.0
12610281,equip_name_12610281,辐光长靴,equip_detail_12610281,50级装备,7,-1,equip_level_50+equip_50_lieren_xuezi,66,2,53,58,1,0,2|3,0,80,-1,-1,16,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,magic_armor,3.0
12610282,equip_name_12610282,英雄胫甲,equip_detail_12610282,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,53,58,1,0,1|8,0,80,-1,-1,16,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,magic_armor,3.0
12610283,equip_name_12610283,破水护胫,equip_detail_12610283,50级装备,7,-1,equip_level_50+equip_50_zhanshi_xuezi,65,2,53,58,1,0,1|8,0,80,-1,-1,16,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,magic_armor,3.0
