id,name,note,description,,client_res_id,monster_class,icon,resource,scale,radius,life_time,npc_type,monster_type,rage_time,level,attack_type,display_type,adapt_group,,,,,,,,,,,,,,,exp_drop,gold_drop,battle_info.endurance,battle_info.physical_strength,battle_info.agile,battle_info.intelligence,battle_info.spirit,battle_info.hp,battle_info.physical_attack,battle_info.magic_attack,battle_info.physical_armor,battle_info.magic_armor,battle_info.critical,battle_info.toughness,battle_info.accurate,battle_info.dodge,battle_info.move_speed,battle_info.attack_speed,battle_info.skill,ai_strategy,skill_ids_0,skill_ids_1,skill_ids_2,skill_ids_3,skill_ids_4,skill_ids_5,skill_ids_6,skill_ids_7,skill_ids_8,skill_ids_9,MainWeapon,ViceWeapon,Helmet,Shoulder,Chest,Manteau,Arm,Shoe
40106,monster_name_40106,破坏者奥科索尔,"",英雄试炼,30221,40106,monster_head_60+monster_head_shuangtoushirenmo,NULL,1.5,1.0,0,1,2,0,41,1,-1,-1,66,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,927,642,642,642,642,44285,10146,10146,2457,2457,1465,1221,1221,1221,4000,4000,-1,-1,211460,211461,211462,211463,211464,-1,-1,-1,-1,-1,"","","","","","","",""
40107,monster_name_40107,维雷克,"",英雄试炼,30031,40107,monster_head_10+monster_head_xuequan,NULL,1.5,1.0,0,1,2,0,41,1,-1,-1,41,9,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,434,295,295,295,295,69855,10589,10589,926,926,523,523,627,523,4000,4000,-1,-1,210310,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40108,monster_name_40108,典狱官斯迪尔基斯,"",英雄试炼,30059,40108,monster_head_20+monster_head_engesijiangjun,NULL,1.5,1.0,0,1,2,0,41,1,-1,-1,76,4,1,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1045,729,729,729,729,39829,11711,11711,2985,2985,1440,1440,1728,1440,4000,4000,-1,-1,210620,210621,210622,210623,210624,-1,-1,-1,-1,-1,"","","","","","","",""
40109,monster_name_40109,贝尔加,"",英雄试炼,30123,40109,monster_head_20+monster_head_bingjuren,NULL,1.0,1.0,0,1,2,0,42,1,-1,-1,68,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,949,657,657,657,657,45002,10307,10307,2488,2488,1236,1236,1483,1236,4000,4000,-1,-1,210230,210231,210232,210233,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40110,monster_name_40110,弗诺斯·达克维尔,"",英雄试炼,30177,40110,monster_head_20+monster_head_heitielieairen,NULL,1.0,1.0,0,1,2,0,42,1,-1,-1,42,9,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,441,300,300,300,300,70823,10735,10735,937,937,530,530,635,530,4000,4000,-1,-1,211120,211122,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40111,monster_name_40111,伊森迪奥斯,"",英雄试炼,30151,40111,monster_head_20+monster_head_huoyuansu,NULL,1.5,1.0,0,1,2,0,42,1,-1,-1,78,4,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1067,743,743,743,743,40385,9893,9893,3017,3017,1746,1455,1455,1455,4000,4000,-1,-1,210920,210921,210922,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40112,monster_name_40112,怒炉将军,"",英雄试炼,30177,40112,monster_head_20+monster_head_heitielieairen,NULL,1.5,1.0,0,1,2,0,42,1,-1,-1,43,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,449,305,305,305,305,71791,10880,10880,948,948,644,536,536,536,4000,4000,-1,-1,211120,211122,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40113,monster_name_40113,傀儡统帅阿格曼奇,"",英雄试炼,30177,40113,monster_head_20+monster_head_heitielieairen,NULL,1.5,1.0,0,1,2,0,42,1,-1,-1,44,9,1,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,456,310,310,310,310,72759,13230,13230,959,959,543,543,652,543,4000,4000,-1,-1,211120,211122,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40114,monster_name_40114,霍尔雷·黑须,"",英雄试炼,30177,40114,monster_head_20+monster_head_heitielieairen,NULL,1.5,1.0,0,1,2,0,43,1,-1,-1,50,8,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,611,419,419,419,419,52703,12030,12030,1428,1428,764,764,916,764,4000,4000,-1,-1,211120,211122,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40115,monster_name_40115,弗莱拉斯大使,"",英雄试炼,30205,40115,monster_head_60+monster_head_jihenasi,NULL,1.5,1.0,0,1,2,0,43,1,-1,-1,60,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,857,591,591,591,591,39710,12111,12111,2189,2189,1104,1104,1325,1104,4000,4000,-1,-1,211660,211661,211662,211663,211664,-1,-1,-1,-1,-1,"","","","","","","",""
40116,monster_name_40116,无敌的潘佐尔,"",英雄试炼,30159,40116,monster_head_20+monster_head_shitouguai,NULL,1.5,1.0,0,1,2,0,43,1,-1,-1,51,8,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,620,425,425,425,425,53265,11346,11346,1440,2016,770,770,770,770,4000,4000,-1,-1,210970,210971,210972,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40117,monster_name_40117,玛格姆斯,"",英雄试炼,30123,40117,monster_head_20+monster_head_bingjuren,NULL,1.0,1.0,0,1,2,0,43,1,-1,-1,52,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,629,431,431,431,431,64592,11464,11464,1453,1453,777,777,777,777,4000,4000,-1,-1,210230,210231,210232,210233,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40118,monster_name_40118,铁炉堡公主茉艾拉·铜须,"",英雄试炼,30131,40118,monster_head_20+monster_head_danai,NULL,1.5,1.0,0,1,2,0,43,1,-1,-1,62,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,879,606,606,606,606,40414,12322,12322,2219,2219,1119,1119,1343,1119,4000,4000,-1,-1,210710,210711,210712,210713,210714,-1,-1,-1,-1,-1,"","","","","","","",""
40119,monster_name_40119,达格兰·索瑞森大帝,"",英雄试炼,30049,40119,monster_head_10+monster_head_suoruisendadi,NULL,1.5,1.0,0,1,2,0,43,1,-1,-1,80,4,2,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1093,765,765,765,765,42993,12657,12657,3244,3244,1542,1542,1850,1542,4000,4000,-1,-1,210510,210511,210512,210513,210514,-1,-1,-1,-1,-1,"","","","","","","",""
40120,monster_name_40120,普希林,"",英雄试炼,30170,40120,monster_head_20+monster_head_xiaogui,NULL,1.5,1.0,0,1,2,0,44,1,-1,-1,70,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,975,678,678,678,678,48268,11076,11076,2701,2701,1323,1323,1588,1323,4000,4000,-1,-1,211080,211081,211082,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40121,monster_name_40121,瑟雷姆·刺蹄,"",英雄试炼,30122,40121,monster_head_20+monster_head_bianxingzhe,NULL,1.5,1.0,0,1,2,0,44,1,-1,-1,53,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,638,437,437,437,437,54389,12409,12409,1465,1465,784,784,941,784,4000,4000,-1,-1,210650,210652,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40122,monster_name_40122,海多斯博恩,"",英雄试炼,30149,40122,monster_head_20+monster_head_shuiyuansu,NULL,1.5,1.0,0,1,2,0,44,1,-1,-1,82,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1115,779,779,779,779,43560,10684,10684,3277,3277,1557,1557,1868,1557,4000,4000,-1,-1,210900,210901,210902,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40123,monster_name_40123,蕾瑟塔蒂丝,"",英雄试炼,30217,40123,monster_head_60+monster_head_leisishedita,NULL,1.5,1.0,0,1,2,0,44,1,-1,-1,54,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,647,443,443,443,443,54950,12536,12536,1477,1477,791,791,949,791,4000,4000,-1,-1,211420,211421,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40124,monster_name_40124,伊萨利恩,"",英雄试炼,30217,40124,monster_head_60+monster_head_leisishedita,NULL,1.5,1.0,0,1,2,0,44,1,-1,-1,64,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,901,621,621,621,621,41118,12533,12533,2250,2250,1134,1134,1361,1134,4000,4000,-1,-1,211420,211421,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40125,monster_name_40125,荒野变形者奥兹恩,"",英雄试炼,30122,40125,monster_head_20+monster_head_bianxingzhe,NULL,1.5,1.0,0,1,2,0,44,1,-1,-1,72,5,2,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,997,693,693,693,693,48997,13488,13488,2733,2733,1338,1338,1606,1338,4000,4000,-1,-1,210650,210652,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40126,monster_name_40126,特迪斯·扭木,"",英雄试炼,30143,40126,monster_head_20+monster_head_niumucuihuizhe,NULL,2.0,1.0,0,1,2,0,45,1,-1,-1,84,4,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1137,794,794,794,794,44126,10820,10820,3310,3310,1572,1572,1886,1572,4000,4000,-1,-1,210830,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40127,monster_name_40127,伊琳娜·暗木,"",英雄试炼,30217,40127,monster_head_60+monster_head_leisishedita,NULL,2.0,1.0,0,1,2,0,45,1,-1,-1,74,5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1019,707,707,707,707,49727,11404,11404,2765,2765,1353,1353,1624,1353,4000,4000,-1,-1,211420,211421,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40128,monster_name_40128,卡雷迪斯镇长,"",英雄试炼,30006,40128,monster_head_10+monster_head_pisasi,NULL,1.5,1.0,0,1,2,0,45,1,-1,-1,60,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,857,591,591,591,591,59565,12111,12111,2189,2189,1104,1104,1325,1104,4000,4000,-1,-1,210050,210051,210052,210053,210054,-1,-1,-1,-1,-1,"","","","","","","",""
40129,monster_name_40129,苏斯,"",英雄试炼,30217,40129,monster_head_60+monster_head_leisishedita,NULL,2.0,1.0,0,1,2,0,45,1,-1,-1,45,9,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,496,338,338,338,338,81099,12315,12315,1079,1079,598,598,717,598,4000,4000,-1,-1,211420,211421,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40130,monster_name_40130,伊莫塔尔,"",英雄试炼,30139,40130,monster_head_20+monster_head_yimota,NULL,1.5,1.0,0,1,2,0,45,1,-1,-1,61,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,868,599,599,599,599,60093,12217,12217,2204,2204,1112,1112,1334,1112,4000,4000,-1,-1,210790,210791,210792,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40131,monster_name_40131,赫尔努拉斯,"",英雄试炼,30138,40131,monster_head_20+monster_head_kongjulingzhu,NULL,1.5,1.0,0,1,2,0,45,1,-1,-1,62,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,879,606,606,606,606,60621,12322,12322,2219,2219,1119,1119,1343,1119,4000,4000,-1,-1,210780,210781,210782,210783,210784,-1,-1,-1,-1,-1,"","","","","","","",""
40132,monster_name_40132,托塞德林王子,"",英雄试炼,30006,40132,monster_head_10+monster_head_pisasi,NULL,1.5,1.0,0,1,2,0,45,1,-1,-1,46,9,2,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,503,343,343,343,343,82077,14954,14954,1090,1090,605,605,725,605,4000,4000,-1,-1,210050,210051,210052,210053,210054,-1,-1,-1,-1,-1,"","","","","","","",""
40133,monster_name_40133,卫兵摩尔达,"",英雄试炼,30062,40133,monster_head_10+monster_head_shirenmo,NULL,2.0,1.0,0,1,2,0,46,1,-1,-1,86,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1163,815,815,815,815,46818,10729,10729,4961,3544,1659,1659,1659,1659,4000,4000,-1,-1,210367,210369,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40134,monster_name_40134,卫兵芬古斯,"",英雄试炼,30062,40134,monster_head_10+monster_head_shirenmo,NULL,2.0,1.0,0,1,2,0,46,1,-1,-1,63,6,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,890,613,613,613,613,61149,11599,11599,2235,3128,1127,1127,1127,1127,4000,4000,-1,-1,210367,210369,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40135,monster_name_40135,践踏者克雷格,"",英雄试炼,30062,40135,monster_head_10+monster_head_shirenmo,NULL,2.0,1.0,0,1,2,0,46,1,-1,-1,66,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,927,642,642,642,642,44285,13527,13527,2457,2457,1465,1221,1221,1221,4000,4000,-1,-1,210367,210369,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40136,monster_name_40136,卫兵斯里基克,"",英雄试炼,30062,40136,monster_head_10+monster_head_shirenmo,NULL,2.0,1.0,0,1,2,0,46,1,-1,-1,47,9,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,511,348,348,348,348,83054,11767,11767,1542,1101,611,611,611,611,4000,4000,-1,-1,210367,210369,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40137,monster_name_40137,克罗卡斯,"",英雄试炼,30062,40137,monster_head_10+monster_head_shirenmo,NULL,2.0,1.0,0,1,2,0,46,1,-1,-1,64,6,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,901,621,621,621,621,61677,12533,12533,2250,2250,1361,1134,1134,1134,4000,4000,-1,-1,210367,210369,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40138,monster_name_40138,观察者克鲁什,"",英雄试炼,30221,40138,monster_head_60+monster_head_shuangtoushirenmo,NULL,2.0,1.0,0,1,2,0,46,1,-1,-1,88,4,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1185,830,830,830,830,47394,11634,11634,3577,3577,2009,1674,1674,1674,4000,4000,-1,-1,211460,211461,211462,211463,211464,-1,-1,-1,-1,-1,"","","","","","","",""
40139,monster_name_40139,戈多克大王,"",英雄试炼,30062,40139,monster_head_10+monster_head_shirenmo,NULL,2.0,1.0,0,1,2,0,46,1,-1,-1,76,5,7,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1045,729,729,729,729,53105,14639,14639,2985,2985,1728,1440,1440,1440,4000,4000,-1,-1,210367,210369,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40140,monster_name_40140,弗拉斯希亚比,"",英雄试炼,30018,40140,monster_head_10+monster_head_tongkushushialugao,NULL,1.5,1.0,0,1,2,0,46,1,-1,-1,48,9,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,518,353,353,353,353,84032,12755,12755,1113,1113,618,618,742,618,4000,4000,-1,-1,210180,210181,210182,210183,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40141,monster_name_40141,斯坦索姆信使,"",英雄试炼,30034,40141,monster_head_10+monster_head_xuanfengnan,NULL,1.5,1.0,0,1,2,0,47,1,-1,-1,68,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,949,657,657,657,657,45002,13742,13742,2488,2488,1483,1236,1236,1236,4000,4000,-1,-1,210340,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40142,monster_name_40142,斯库尔,"",英雄试炼,30204,40142,monster_head_60+monster_head_kuloufashi,NULL,2.0,1.0,0,1,2,0,47,1,-1,-1,90,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1207,845,845,845,845,47970,11772,11772,3610,3610,1689,1689,2027,1689,4000,4000,-1,-1,210011,210012,210010,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40143,monster_name_40143,弗雷斯特恩,"",英雄试炼,30144,40143,player_head_ka+player_head_ka_chenyu,NULL,1.5,1.0,0,1,2,0,47,1,-1,-1,55,8,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,690,476,476,476,476,60620,13873,13873,1644,1644,857,857,1029,857,4000,4000,-1,-1,210840,210841,-1,-1,-1,-1,-1,-1,-1,-1,res/model/weapon12.model+weapon01,"",res/model/huizhang_50.model,res/model/huizhang_50.model,res/model/huizhang_50.model,res/model/huizhang_50.model,res/model/huizhang_50.model,res/model/huizhang_50.model
40144,monster_name_40144,不可宽恕者,"",英雄试炼,30174,40144,monster_head_20+monster_head_annasimeili,NULL,1.5,0.5,0,1,2,0,47,1,-1,-1,78,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1067,743,743,743,743,53847,12366,12366,3017,3017,1455,1455,1746,1455,4000,4000,-1,-1,210810,210811,210812,210813,210814,-1,-1,-1,-1,-1,"","","","","","","",""
40145,monster_name_40145,悲惨的提米,"",英雄试炼,30001,40145,monster_head_10+monster_head_wangling,NULL,1.5,1.0,0,1,2,0,47,1,-1,-1,49,9,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,526,358,358,358,358,85010,12901,12901,1124,1124,750,625,625,625,4000,4000,-1,-1,210000,210001,210002,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40146,monster_name_40146,邮差马龙,"",英雄试炼,30144,40146,player_head_ka+player_head_ka_chenyu,NULL,1.0,1.0,0,1,2,0,47,1,-1,-1,56,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,699,482,482,482,482,61193,14002,14002,1657,1657,864,864,1037,864,4000,4000,-1,-1,210840,210841,-1,-1,-1,-1,-1,-1,-1,-1,res/model/weapon19.model+weapon02,"",res/model/huizhang_40.model,res/model/huizhang_40.model,res/model/huizhang_40.model,res/model/huizhang_40.model,res/model/huizhang_40.model,res/model/huizhang_40.model
40147,monster_name_40147,索索斯,"",英雄试炼,30006,40147,monster_head_10+monster_head_pisasi,NULL,1.5,1.0,0,1,2,0,47,1,-1,-1,57,8,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,708,488,488,488,488,61765,13188,13188,2337,1669,871,871,871,871,4000,4000,-1,-1,210050,210051,210052,210053,210054,-1,-1,-1,-1,-1,"","","","","","","",""
40148,monster_name_40148,贾林,"",英雄试炼,30005,40148,monster_head_10+monster_head_feidiyafashi,NULL,1.5,1.0,0,1,2,0,47,1,-1,-1,58,8,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,717,494,494,494,494,62338,14259,14259,1682,1682,878,878,1053,878,4000,4000,-1,-1,210040,210041,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40149,monster_name_40149,炮手威利,"",英雄试炼,30030,40149,monster_head_10+monster_head_xunquanren,NULL,1.5,1.0,0,1,2,0,47,1,-1,-1,59,8,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,726,500,500,500,500,62910,14388,14388,1694,1694,884,884,1061,884,4000,4000,-1,-1,210300,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40150,monster_name_40150,档案管理员加尔福特,"",英雄试炼,10133,40150,monster_head_20+monster_head_huochuizhongshi,NULL,1.5,1.0,0,1,2,0,47,1,-1,-1,65,6,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,916,635,635,635,635,65890,13420,13420,2441,2441,1456,1214,1214,1214,4000,4000,-1,-1,200650,200651,200652,-1,-1,-1,-1,-1,-1,-1,res/model/nvzei_40.model+rightweapon,res/model/nvzei_40.model+leftweapon,res/model/zj_wldz_50.model,res/model/zj_wldz_50.model,res/model/zj_wldz_50.model,res/model/zj_wldz_50.model,res/model/zj_wldz_50.model,res/model/zj_wldz_50.model
40151,monster_name_40151,巴纳扎尔,"",英雄试炼,30138,40151,monster_head_10+monster_head_mogelaien,NULL,2.0,1.0,0,1,2,0,47,1,-1,-1,66,6,1,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,927,642,642,642,642,66427,16233,16233,2457,2457,1221,1221,1465,1221,4000,4000,-1,-1,210780,210781,210782,210783,210784,-1,-1,-1,-1,-1,"","","","","","","",""
40152,monster_name_40152,石脊,"",英雄试炼,30134,40152,monster_head_20+monster_head_shixianggui,NULL,2.0,1.0,0,1,2,0,48,1,-1,-1,80,5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1093,765,765,765,765,57324,13185,13185,3244,3244,1850,1542,1542,1542,4000,4000,-1,-1,210740,210741,210742,210743,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40153,monster_name_40153,奈鲁布恩坎,"",英雄试炼,30037,40153,monster_head_10+monster_head_mayiwang,NULL,1.0,1.0,0,1,2,0,48,1,-1,-1,70,7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,975,678,678,678,678,48268,14768,14768,2701,2701,1323,1323,1588,1323,4000,4000,-1,-1,210370,210371,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40154,monster_name_40154,安娜丝塔丽男爵夫人,"",英雄试炼,30141,40154,monster_head_20+monster_head_annasimeili,NULL,1.5,1.0,0,1,2,0,48,1,-1,-1,67,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,938,649,649,649,649,66965,13635,13635,2472,2472,1229,1229,1474,1229,4000,4000,-1,-1,210810,210811,210812,210813,210814,-1,-1,-1,-1,-1,"","","","","","","",""
40155,monster_name_40155,苍白的玛勒基,"",英雄试炼,30018,40155,monster_head_10+monster_head_tongkushushialugao,NULL,1.5,1.0,0,1,2,0,48,1,-1,-1,68,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,949,657,657,657,657,67502,13742,13742,2488,2488,1236,1236,1483,1236,4000,4000,-1,-1,210180,210181,210182,210183,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40156,monster_name_40156,巴瑟拉斯镇长,"",英雄试炼,30191,40156,monster_head_60+monster_head_fengheguai,NULL,1.5,1.0,0,1,2,0,48,1,-1,-1,82,5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1115,779,779,779,779,58080,13355,13355,3277,3277,1868,1557,1557,1557,4000,4000,-1,-1,211230,211231,211232,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40157,monster_name_40157,吞咽者拉姆斯登,"",英雄试炼,30033,40157,monster_head_10+monster_head_baoshizhe,NULL,1.5,1.0,0,1,2,0,48,1,-1,-1,72,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,997,693,693,693,693,48997,14986,14986,2733,2733,1338,1338,1606,1338,4000,4000,-1,-1,210330,210331,210332,210333,210334,210335,210336,-1,-1,-1,"","","","","","","",""
40158,monster_name_40158,瑞文戴尔男爵,"",英雄试炼,30215,40158,monster_head_60+monster_head_cangbaizhe,NULL,1.5,1.0,0,1,2,0,48,1,-1,-1,69,6,7,1.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,960,664,664,664,664,68040,16620,16620,2503,2503,1492,1244,1244,1244,4000,4000,-1,-1,211395,211396,211397,211398,211399,-1,-1,-1,-1,-1,"","","","","","","",""
40159,monster_name_40159,欧莫克大王,"",英雄试炼,30066,40159,monster_head_10+monster_head_shirenmo,NULL,2.0,1.0,0,1,2,0,49,1,-1,-1,84,5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1137,794,794,794,794,58835,13525,13525,3310,3310,1572,1572,1886,1572,4000,4000,-1,-1,210367,210369,210368,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40160,monster_name_40160,尖石统帅,"",英雄试炼,30067,40160,monster_head_10+monster_head_shirenmo,NULL,1.5,1.0,0,1,2,0,49,1,-1,-1,74,7,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1019,707,707,707,707,49727,15205,15205,2765,2765,1353,1353,1624,1353,4000,4000,-1,-1,210367,210369,210368,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40161,monster_name_40161,暗影猎手沃什加斯,"",英雄试炼,30050,40161,monster_head_20+monster_head_wuyi,NULL,1.5,1.0,0,1,2,0,49,1,-1,-1,70,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,975,678,678,678,678,72401,14768,14768,2701,2701,1323,1323,1588,1323,4000,4000,-1,-1,210490,210491,210492,210493,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40162,monster_name_40162,指挥官沃恩,"",英雄试炼,30053,40162,monster_head_20+monster_head_anyingjisi,NULL,1.5,1.0,0,1,2,0,49,1,-1,-1,86,5,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1163,815,815,815,815,62424,14369,14369,3544,3544,1991,1659,1659,1659,4000,4000,-1,-1,210540,210541,210542,210543,-1,-1,-1,-1,-1,-1,"","","","","","","",""
40163,monster_name_40163,尖石屠夫,"",英雄试炼,30066,40163,monster_head_10+monster_head_shirenmo,NULL,1.5,1.0,0,1,2,0,49,1,-1,-1,71,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,986,685,685,685,685,72949,14877,14877,2717,2717,1331,1331,1597,1331,4000,4000,-1,-1,210367,210369,210368,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
